year,programa,subprograma,proyecto,actividad,grupo,subgrupo,renglon,departamento,municipio,fuenteag,ejecucioncuanti,ejecucioncuali1,rengloncuali,ejecucioncuali
2017,12,12 02,12 02 000,12 02 000 001 000,100,120,122,22,2201,20,82.25,Alta,>67.8947<=89.550,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,120,122,22,2204,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,130,133,1,101,10,5.536811312,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,140,141,1,101,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,140,141,14,1401,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,140,141,15,1501,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,140,141,16,1601,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,140,141,18,1801,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,1,101,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,9,901,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,12,1201,10,67.47912216,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,13,1301,10,51.81042096,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,14,1401,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,15,1501,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,16,1601,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,18,1801,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,185,22,2201,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,1,101,10,28.53099349,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,2,201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,3,301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,4,401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,5,501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,6,601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,7,701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,8,801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,9,901,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,12,1201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,13,1301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,14,1401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,15,1501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,16,1601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,17,1701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,18,1801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,20,2001,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,21,2101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,100,180,189,22,2201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,1,101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,2,201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,3,301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,4,401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,5,501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,6,601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,7,701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,7,706,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,7,710,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,8,801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,9,901,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,10,1001,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,11,1101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,12,1201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,12,1212,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,13,1301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,13,1307,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,13,1317,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,14,1401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,14,1416,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,15,1501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,16,1601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,16,1609,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,17,1701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,18,1801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,19,1901,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,19,1903,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,20,2001,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,20,2004,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,21,2101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,210,211,22,2201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,1,101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,2,201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,3,301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,4,401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,5,501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,6,601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,7,701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,8,801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,9,901,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,10,1001,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,11,1101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,12,1201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,13,1301,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,14,1401,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,15,1501,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,16,1601,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,17,1701,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,18,1801,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,19,1901,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,20,2001,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,21,2101,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,230,233,22,2201,10,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,240,241,1,101,10,19.46607341,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,240,242,1,101,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,240,243,1,101,10,50.34252427,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,240,244,1,101,10,53.53214286,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,260,267,1,101,10,78.65,Alta,>67.8947<=89.550,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,260,268,1,101,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,290,291,1,101,10,9.530548004,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 001 000,200,290,293,1,101,10,0,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,101,20,83.98402783,Alta,>67.8947<=89.550,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,107,20,21.78549784,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,109,20,10.05126352,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,110,20,21.71577242,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,111,20,21.80361033,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,1,112,20,21.72383885,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,304,20,21.7341451,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,305,20,21.7214735,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,3,306,20,21.78441059,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,401,20,21.68743154,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,402,20,21.75051531,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,403,20,21.73066197,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,404,20,21.74266732,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,405,20,21.72820198,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,406,20,21.70597908,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,407,20,21.70739945,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,408,20,21.76349966,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,409,20,21.75743404,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,410,20,21.7674399,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,411,20,21.71356829,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,412,20,21.7111546,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,414,20,21.73909925,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,4,415,20,21.73565851,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,6,601,20,-1,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,701,20,22.3536671,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,702,20,21.719015,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,703,20,21.3318306,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,704,20,21.43652104,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,706,20,21.41439675,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,707,20,21.37214058,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,708,20,13.88233774,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,710,20,21.69336521,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,711,20,21.72358315,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,712,20,21.74908929,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,713,20,21.72288887,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,714,20,21.69786088,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,715,20,21.72327264,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,716,20,21.77950628,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,717,20,60.13762626,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,718,20,60.46500921,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,7,719,20,60.19312169,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,801,20,21.43092681,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,802,20,21.40620438,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,803,20,21.39504409,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,804,20,21.4212858,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,805,20,21.38339675,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,806,20,21.34737889,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,807,20,21.27027332,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,8,808,20,21.40523041,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,901,20,11.29902938,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,902,20,21.403561,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,903,20,21.39895418,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,904,20,21.41817373,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,905,20,20.63090909,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,906,20,28.93606432,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,907,20,29.04895226,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,908,20,28.47039495,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,909,20,29.42020566,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,910,20,20.75645161,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,911,20,29.10714492,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,912,20,28.84736893,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,913,20,21.2671837,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,914,20,21.42576487,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,915,20,21.42538256,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,916,20,21.37969165,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,917,20,28.80067512,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,918,20,21.39869159,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,919,20,29.48124626,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,922,20,28.60534085,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,923,20,21.43691189,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,9,924,20,34.47781341,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1001,20,1.028693957,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1009,20,21.39779874,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1010,20,60.48039216,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1011,20,60.48039216,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1013,20,60.51302083,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1014,20,23.06049563,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,10,1017,20,21.40820896,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1101,20,21.31625767,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1102,20,21.38242229,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1103,20,21.33441065,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1104,20,21.18605442,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1105,20,21.08816794,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1106,20,21.26956,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1107,20,21.28618531,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1108,20,29.14405025,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,11,1109,20,21.33274093,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1201,20,5.994874339,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1202,20,61.48045084,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1203,20,28.73978796,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1204,20,30.5103171,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1205,20,28.89415775,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1206,20,30.02630361,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1207,20,29.09215911,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1208,20,28.71729829,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1209,20,30.30740042,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1210,20,28.28670346,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1211,20,33.95194805,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1212,20,28.48520573,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1213,20,28.31228814,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1214,20,28.61525379,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1215,20,29.14847724,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1216,20,28.69851533,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1217,20,29.24558246,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1219,20,28.5700836,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1220,20,33.38899614,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1221,20,34.41283925,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1223,20,29.49599311,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1224,20,28.44988969,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1225,20,27.95696983,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1227,20,28.92253632,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1228,20,28.2756241,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,12,1229,20,28.80897177,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1301,20,19.56514503,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1302,20,29.58298659,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1303,20,13.64254044,Muy baja,<=16.1818,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1304,20,29.6486656,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1305,20,43.86590909,Media,>43.6194<=67.8947,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1306,20,29.89438745,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1308,20,42.93711552,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1309,20,30.36010901,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1310,20,30.22130537,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1311,20,28.8285831,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1312,20,28.59888163,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1315,20,29.26596383,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1316,20,28.4229754,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1317,20,43.20778673,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1319,20,29.15257316,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1320,20,33.82856171,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1322,20,99.62791165,Muy alta,>89.5550<=100,alta
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1323,20,43.22605703,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1326,20,43.08606999,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1327,20,33.72118092,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1328,20,28.58899215,Baja,>16.1818<=43.6194,baja
2017,12,12 02,12 02 000,12 02 000 002 000,100,120,122,13,1329,20,28.50849148,Baja,>16.1818<=43.6194,baja
